lat,lon,amenity,leisure,shop
57.6964051,11.9918742,restaurant,,
57.6968673,11.9913012,toilets,,
57.6756208,11.9192812,bench,,
57.6556939,11.9383219,,,trade
57.656199,11.9395986,,,lighting
57.6561187,11.9383621,,,trade
57.6546693,11.9399822,,,car_repair
57.6536332,11.9377613,,,trade
57.6979959,11.9605239,cafe,,
57.6960609,11.9597769,restaurant,,
57.6958208,11.9594309,restaurant,,
57.695767,11.9593504,,,electronics
57.6956674,11.9592163,restaurant,,
57.6951808,11.9577713,,,baby_goods
57.694105,11.9580616,,fitness_centre,
57.6931796,11.9559809,dentist,,
57.6927359,11.9563584,,,bicycle
57.6917117,11.9542167,,,musical_instrument
57.6915597,11.9540155,restaurant,,
57.6914522,11.9538841,,fitness_centre,
57.6907072,11.9525003,,,convenience
57.6874882,11.980459,,sports_centre,
57.7163497,12.0161912,events_venue,,
57.69131,11.90913,charging_station,,
57.72395,12.0297,charging_station,,
57.64379,11.94389,charging_station,,
57.75375,11.92815,charging_station,,
57.6953,11.92,charging_station,,
57.74891,11.98859,charging_station,,
57.7239,12.035,charging_station,,
57.7001,11.97977,charging_station,,
57.71208,11.94402,charging_station,,
57.7243,11.84901,charging_station,,
57.72325,12.02539,charging_station,,
57.70398,11.96824,charging_station,,
57.71472,11.9854,charging_station,,
57.70717,11.94353,charging_station,,
57.724096,11.944864,charging_station,,
57.77662,11.86251,charging_station,,
57.70253,11.98456,charging_station,,
57.71323,11.97928,charging_station,,
57.64955,11.91406,charging_station,,
57.70762,11.93839,charging_station,,
57.77048,12.0263,charging_station,,
57.722184,11.844394,charging_station,,
57.70139,11.94631,charging_station,,
57.647,11.93321,charging_station,,
57.70351,11.97721,charging_station,,
57.65139,11.91086,charging_station,,
57.69081,11.91292,charging_station,,
57.64961,11.91336,charging_station,,
57.70144,11.94686,charging_station,,
57.7149984,11.9962901,charging_station,,
57.708938,11.975612,charging_station,,
57.69827,11.99373,charging_station,,
57.6579,11.9201,charging_station,,
57.69735,11.98904,charging_station,,
57.70789,11.94745,charging_station,,
57.7063,11.92857,charging_station,,
57.70523,12.0291,charging_station,,
57.68177,11.96834,charging_station,,
57.7012973,11.963096,charging_station,,
57.71875,12.05416,charging_station,,
57.70711,11.97277,charging_station,,
57.62823,11.9206,charging_station,,
57.71978,11.94656,charging_station,,
57.6959,11.9419,charging_station,,
57.64087,11.95781,charging_station,,
57.6922848,11.9711556,charging_station,,
57.6825,11.9771,charging_station,,
57.7013767,11.9630633,charging_station,,
57.70222,11.97092,charging_station,,
57.69622,11.82755,charging_station,,
57.6927229,11.9913941,charging_station,,
57.7006,11.98983,charging_station,,
57.69741,11.9683,charging_station,,
57.70564,12.00881,charging_station,,
57.74925,11.98913,charging_station,,
57.70264,11.9768,charging_station,,
57.67872,11.97625,charging_station,,
57.72273,12.02292,charging_station,,
57.69325,11.97241,charging_station,,
57.722345,11.9332188,charging_station,,
57.7104,11.9847,charging_station,,
57.69766,11.92812,charging_station,,
57.73771,12.03603,charging_station,,
57.68303,12.00303,charging_station,,
57.75156,12.03085,charging_station,,
57.7001,11.9776,charging_station,,
57.68457,11.96268,charging_station,,
57.70818,11.97798,charging_station,,
57.70802,11.93931,charging_station,,
57.70048,11.99689,charging_station,,
57.7077,11.9448,charging_station,,
57.69705,11.96498,charging_station,,
57.7132036,11.9793103,charging_station,,
57.72875,11.86244,charging_station,,
57.7232,11.8569,charging_station,,
57.747789,12.002317,charging_station,,
57.66055,11.89115,charging_station,,
57.70657,11.98707,charging_station,,
57.66852,11.8511,charging_station,,
57.746081,11.999041,charging_station,,
57.697593,11.9303034,charging_station,,
57.6944,11.9731,charging_station,,
57.73227,11.89147,charging_station,,
57.6971,11.9503,charging_station,,
57.70131,11.97352,charging_station,,
57.7014,11.9872,charging_station,,
57.69102,11.91396,charging_station,,
57.70389,11.97768,charging_station,,
57.65492,11.93581,charging_station,,
57.7175425,11.981306,charging_station,,
57.697,11.9597,charging_station,,
57.72767,11.97114,charging_station,,
57.8031,12.0254,charging_station,,
57.6694,11.84954,charging_station,,
57.747852,11.985036,charging_station,,
57.77157,11.9978,charging_station,,
57.63949,11.95174,charging_station,,
57.68548,11.99598,charging_station,,
57.6984243,11.9797007,charging_station,,
57.70599,11.95888,charging_station,,
57.73206,11.9898,charging_station,,
57.7081,11.9465,charging_station,,
57.74249,11.94459,charging_station,,
57.7684,12.0206,charging_station,,
57.69,11.98375,charging_station,,
57.6478479,11.9338408,charging_station,,
57.6807812,11.9628122,bicycle_parking,,
57.7500031,11.9301045,parking_entrance,,
57.7457826,11.9194326,toilets,,
57.6777336,11.8978106,waste_basket,,
57.6780876,11.8950104,bicycle_parking,,
57.6797652,11.8896119,bench,,
57.6797614,11.889558,bench,,
57.6797804,11.8897044,waste_basket,,
57.6804792,11.8931042,waste_basket,,
57.6835789,11.9598474,waste_basket,,
57.6835894,11.959759,bench,,
57.6835945,11.9597095,bench,,
57.6835803,11.9598288,bench,,
57.7028095,11.979854,cafe,,bicycle
57.7626719,12.0546341,,picnic_table,
57.6894765,11.9527137,waste_basket,,
57.6893279,11.9526753,waste_basket,,
57.6894527,11.9529624,waste_basket,,
57.6892767,11.9529107,waste_basket,,
57.6893523,11.9526804,bench,,
57.6893839,11.9526904,bench,,
57.7217842,12.05052,library,,
57.7205938,11.9718298,restaurant,,
57.721945,11.9683026,restaurant,,
57.7219549,11.968909,pub,,
57.804,12.03194,,,supermarket
57.7233736,11.8563261,parking_entrance,,
57.7610038,12.0574567,post_box,,
57.6756788,11.9212319,bench,,
57.6762661,11.9215699,bench,,
57.6762908,11.9219857,waste_basket,,
57.6748225,11.9188287,restaurant,,
57.6761971,11.9226936,bench,,
57.6762188,11.9226997,bench,,
57.6766956,11.9232948,waste_basket,,
57.676712,11.923272,bench,,
57.6767131,11.9232499,bench,,
57.6769675,11.9226171,bench,,
57.6773664,11.9233793,bench,,
57.6762672,11.9223557,bench,,
57.6763036,11.922315,bench,,
57.6763065,11.922276,bench,,
57.669745,11.8993667,bench,,
57.6697856,11.8998251,bicycle_parking,,
57.7199341,12.0523649,hospital,,
57.7369601,11.7446693,,picnic_table,
57.7110656,12.005437,bench,,
57.7110472,12.0054007,bench,,
57.7110141,12.0053069,waste_basket,,
57.7107059,12.0053602,waste_basket,,
57.7107416,12.0054288,bench,,
57.7097649,12.00502,bench,,
57.7097873,12.0047667,waste_basket,,
57.7106422,12.0069676,bench,,
57.7106628,12.0069688,waste_basket,,
57.6431077,11.7787775,post_box,,
57.6454206,11.779414,,,books
57.6812266,11.9722352,bench,,
57.6812235,11.9721904,bench,,
57.6810758,11.9726868,bicycle_parking,,
57.6811138,11.9726501,bench,,
57.6811258,11.9726281,bench,,
57.6812086,11.9724684,bench,,
57.6812159,11.9724509,waste_basket,,
57.6812588,11.9723865,bicycle_parking,,
57.6810057,11.9726017,waste_basket,,
57.6263366,11.9357476,post_box,,
57.6706884,11.8904728,bench,,
57.6710477,11.8901107,bench,,
57.6731554,11.8941102,waste_basket,,
57.6709971,11.8713597,bench,,
57.6709478,11.8714099,bench,,
57.670901,11.8714613,bench,,
57.6685593,11.8721852,bench,,
57.6685523,11.8722006,waste_basket,,
57.6689675,11.871612,bench,,
57.6710456,11.8713808,,picnic_table,
57.6710613,11.8714313,,picnic_table,
57.6710886,11.8714776,waste_basket,,
57.6680788,11.8554866,bench,,
57.6679978,11.8548925,waste_basket,,
57.669343,11.8483021,waste_basket,,
57.6823032,11.9086222,bicycle_parking,,
57.6695547,11.860238,bicycle_parking,,
57.6884747,11.9680286,bicycle_parking,,
57.6905914,11.9654762,,picnic_table,
57.6905923,11.9654345,,picnic_table,
57.690612,11.9654624,,picnic_table,
57.7209121,11.9548088,bench,,
57.7208964,11.9547877,bench,,
57.721014,11.9545806,bench,,
57.7210353,11.9546051,bench,,
57.720961,11.9548555,waste_basket,,
57.7210304,11.9536881,waste_basket,,
57.6897355,11.9662873,bench,,
57.7577452,11.987123,bench,,
57.7577599,11.987157,bench,,
57.7577718,11.9871787,waste_basket,,
57.7577455,11.9873634,waste_basket,,
57.6904114,11.9654198,grit_bin,,
57.6916347,11.9663986,grit_bin,,
57.6915167,11.9654682,bench,,
57.6870114,11.9691836,bench,,
57.6874134,11.9696665,bench,,
57.6874493,11.9696297,bench,,
57.6874651,11.9695952,bench,,
57.6871595,11.969837,bench,,
57.6871766,11.969795,bench,,
57.6872495,11.9697642,bench,,
57.6872619,11.9697353,bench,,
57.6909484,11.9649026,charging_station,,
57.6909199,11.9650155,charging_station,,
57.6908988,11.9650885,charging_station,,
57.69088,11.9651469,charging_station,,
57.6910791,11.9650308,charging_station,,
57.6908838,11.9654081,bicycle_parking,,
57.6892083,11.9635091,bicycle_parking,,
57.6893112,11.9633669,bicycle_parking,,
57.6895247,11.9633696,bicycle_parking,,
57.7022671,11.9634716,waste_basket,,
57.7017568,11.9628763,bicycle_parking,,
57.7016927,11.9632126,bicycle_parking,,
57.7014619,11.9633367,bicycle_parking,,
57.7024434,11.9637404,bicycle_parking,,
57.7023098,11.9654288,bench,,
57.702208,11.964806,bicycle_parking,,
57.7019287,11.9649853,bicycle_parking,,
57.7017981,11.964984,waste_basket,,
57.7022584,11.9654794,bench,,
57.7022814,11.9654543,bench,,
57.7027087,11.967683,bench,,
57.7027274,11.9676278,bench,,
57.7022466,11.965577,waste_basket,,
57.702088,11.9656376,waste_basket,,
57.7023373,11.9654007,bench,,
57.7027803,11.9675586,bicycle_parking,,
57.701895,11.9676587,waste_basket,,
57.6897369,11.9644582,bench,,
57.6897605,11.9646071,bench,,
57.6895724,11.9647762,bench,,
57.7058244,11.9714786,restaurant,,
57.704046,11.9695486,bench,,
57.7040665,11.9695152,bench,,
57.7041821,11.9696425,bench,,
57.7040105,11.9698836,bench,,
57.7039824,11.9699213,bench,,
57.7038754,11.9697972,bench,,
57.6481965,11.8523809,recycling,,
57.690049,11.9519275,bench,,
57.6900157,11.9519388,bench,,
57.6468233,11.8559605,,marina,
57.6764562,12.0254394,bench,,
57.6764379,12.0254775,bench,,
57.7105995,12.0544531,bicycle_parking,,
57.7121845,12.0566529,bicycle_parking,,
57.7127677,12.0574011,bench,,
57.6860377,11.9666115,vending_machine,,
57.6862742,11.9682877,waste_basket,,
57.6862742,11.9682189,bench,,
57.6862852,11.9682046,bench,,
57.6917043,11.970433,bench,,
57.6917556,11.970415,waste_basket,,
57.6917066,11.9705871,bench,,
57.7098967,11.972949,bench,,
57.7097633,11.9728279,bench,,
57.7098685,11.9729102,bench,,
57.7097884,11.9728132,bench,,
57.7098852,11.9729011,bench,,
57.6809149,11.9649233,bench,,
57.6808936,11.9648944,bench,,
57.6808715,11.9648429,bench,,
57.6808579,11.9648029,bench,,
57.6809888,11.9646945,bench,,
57.6809643,11.9646607,bench,,
57.6809467,11.9646331,bench,,
57.6842629,11.9711131,bicycle_parking,,
57.6816559,11.9583761,bench,,
57.6816613,11.958422,bench,,
57.6815549,11.9586012,bench,,
57.6815755,11.9586031,bench,,
57.6815934,11.9585996,bench,,
57.681569,11.9585454,bench,,
57.6896568,11.9677424,bicycle_parking,,
57.6901396,11.9682067,bench,,
57.6824056,12.0007762,pharmacy,,
57.681926,11.9999418,bicycle_parking,,
57.6801737,12.0045664,pharmacy,,
57.6818986,11.9994182,parking_entrance,,
57.7004285,11.9570171,,,hairdresser
57.6683451,11.9176549,waste_basket,,
57.6735644,11.9146473,waste_basket,,
57.6727816,11.9149944,bicycle_parking,,
57.6713567,11.9179403,bench,,
57.6835304,11.9992811,restaurant,,
57.6777255,12.0030282,,,furniture
57.6795071,12.0027513,restaurant,,
57.6891029,11.9663436,social_facility,,
57.6897243,11.9643917,waste_basket,,
57.6908575,11.9648048,grit_bin,,
57.6749175,11.917663,bicycle_parking,,
57.668776,11.9196246,bench,,
57.6691499,11.9193437,bench,,
57.6700095,11.9194107,waste_basket,,
57.7016221,11.9536588,compressed_air,,
57.7318385,12.0238989,clinic,,
57.6526242,11.8925722,clinic,,
57.751748,12.0323292,clinic,,
57.8038966,12.0314149,clinic,,
57.7327036,12.031529,clinic,,
57.7290923,12.0166856,clinic,,
57.762851,12.0710209,clinic,,
57.7259375,11.9468616,clinic,,
57.6993309,11.9690734,,,optician
57.7578308,11.9884371,waste_basket,,
57.7577918,11.9879463,waste_basket,,
57.7211617,11.9483892,clinic,,
57.654213,11.9023496,clinic,,
57.6731766,11.8818883,clinic,,
57.709083,11.9073573,clinic,,
57.6709688,11.8789731,clinic,,
57.7747512,12.000481,bench,,
57.7742531,11.9997861,waste_basket,,
57.7742561,12.0000776,waste_basket,,
57.774257,12.0000988,bench,,
57.7742592,12.0003718,waste_basket,,
57.7742592,12.0003871,bench,,
57.7747505,12.0004602,waste_basket,,
57.7747487,12.0000898,bench,,
57.7747486,12.0000665,waste_basket,,
57.7747455,11.9996853,bench,,
57.7747474,11.9996702,waste_basket,,
57.7747436,11.999398,bench,,
57.7747439,11.9993816,waste_basket,,
57.7316097,11.9740146,community_centre,,
57.7315623,11.9751522,waste_basket,,
57.7315959,11.9751276,bench,,
57.7320555,11.9752749,waste_basket,,
57.7320137,11.9753319,bench,,
57.731998,11.9753545,bench,,
57.7745586,11.9987679,bench,,
57.7745774,11.998756,bench,,
57.7745607,11.99878,bench,,
57.7745794,11.9987682,bench,,
57.774599,11.9987533,waste_basket,,
57.7745352,11.9987805,waste_basket,,
57.7319283,11.9755805,waste_basket,,
57.6526179,11.9117379,clinic,,
57.5983458,11.9522463,clinic,,
57.6719022,11.9307537,clinic,,
57.6801116,11.9888003,clinic,,
57.6831266,12.0000349,clinic,,
57.7211674,11.9554525,waste_basket,,
57.7207964,11.9542046,drinking_water,,
57.7208409,11.9543912,waste_basket,,
57.7017693,11.9617756,recycling,,
57.7020941,11.9628357,,pitch,
57.7019543,11.9631857,vending_machine,,
57.7006359,11.9685462,waste_basket,,
57.6797729,12.0025321,,fitness_centre,
57.7279513,12.0048515,pharmacy,,
57.6510847,11.948726,pharmacy,,
57.641243,11.9003055,pharmacy,,
57.6825747,11.9616729,pharmacy,,
57.6427512,11.9493516,pharmacy,,
57.6519906,11.911568,pharmacy,,
57.5977105,11.9540681,social_facility,,
57.6459851,11.8993648,social_facility,,
57.6468136,11.8948656,social_facility,,
57.6834783,11.9681319,bench,,
57.683731,11.9614159,bench,,
57.6837346,11.9614584,bench,,
57.689322,11.9517587,bench,,
57.6823154,11.9659972,bench,,
57.6817418,11.9651837,waste_basket,,
57.6826745,11.9657116,bench,,
57.6817339,11.96422,bench,,
57.6817461,11.9641855,bench,,
57.6817598,11.9641462,bench,,
57.681874,11.9638802,bench,,
57.6820822,11.9632956,waste_basket,,
57.6823553,11.9623902,waste_basket,,
57.6824805,11.962081,bench,,
57.6826157,11.9650182,bench,,
57.6826197,11.9649912,waste_basket,,
57.6822777,11.9652201,waste_basket,,
57.6820961,11.9652379,bench,,
57.6895384,11.9527287,bench,,
57.689563,11.9527323,bench,,
57.6828157,11.9665885,bench,,
57.6895515,11.9529917,bench,,
57.6893719,11.9529441,bench,,
57.6861132,11.9652966,bench,,
57.6859033,11.9655619,waste_basket,,
57.6844663,11.9672006,bench,,
57.6834657,11.9681602,waste_basket,,
57.6831483,11.9670686,bench,,
57.6829231,11.9669368,waste_basket,,
57.6892463,11.9529103,bench,,
57.6843944,11.9991445,car_wash,,
57.6486559,11.8495711,bicycle_parking,,
57.6768189,12.027727,waste_basket,,
57.6767815,12.0273705,,picnic_table,
57.6767761,12.0273303,,picnic_table,
57.67677,12.0272831,,picnic_table,
57.6771812,12.0263482,bicycle_parking,,
57.6772136,12.0262614,waste_basket,,
57.6771454,12.0259702,bench,,
57.6771321,12.0260107,bench,,
57.6052196,11.7967408,bench,,
57.6903956,11.9517286,bicycle_parking,,
57.6900242,11.9518975,waste_basket,,
57.6900997,11.9517869,bench,,
57.6900608,11.9518062,bicycle_parking,,
57.6915477,11.9938921,waste_basket,,
57.6490013,11.8931864,waste_basket,,
57.6568717,11.9176059,bench,,
57.647725,11.8769336,waste_basket,,
57.647887,11.877128,waste_basket,,
57.6478889,11.877193,bench,,
57.6477199,11.8768509,bench,,
57.6477259,11.8766664,bicycle_parking,,
57.6568936,11.9176355,bench,,
57.6839604,11.9568343,waste_basket,,
57.6835716,11.9576661,waste_basket,,
57.7026283,11.9234491,bench,,
57.7026501,11.9235733,bench,,
57.7028069,11.923553,bench,,
57.7028069,11.923422,bench,,
57.7002497,11.9733021,bicycle_rental,,
57.7005673,11.9740964,bench,,
57.7005814,11.9741331,bench,,
57.7020636,11.9723709,waste_basket,,
57.7040785,11.97,waste_basket,,
57.7039974,11.9701295,bench,,
57.6754289,11.9225168,bench,,
57.675436,11.9225493,waste_basket,,
57.675846,11.9225743,bench,,
57.7036732,11.9699212,waste_basket,,
57.7042893,11.9737006,waste_basket,,
57.7049689,11.9746783,waste_basket,,
57.7048563,11.9747357,bench,,
57.7048158,11.974767,bench,,
57.7047784,11.9747911,bench,,
57.707511,11.9732517,bench,,
57.7069044,11.9841763,post_box,,
57.7001518,11.9857102,waste_basket,,
57.69898,11.9859995,waste_basket,,
57.7069581,11.9750675,,indoor_play,
57.7044838,11.9636969,waste_basket,,
57.7043068,11.9639762,bench,,
57.7043231,11.9639692,bench,,
57.7041301,11.9641781,waste_basket,,
57.676738,11.9234294,bench,,
57.6767287,11.9234629,bench,,
57.676699,11.9234777,bench,,
57.6766821,11.9234777,bench,,
57.6775223,11.9224348,bench,,
57.6763001,11.9205165,bench,,
57.7068536,11.9771011,bench,,
57.7050018,11.9748242,bench,,
57.7063582,11.9762653,bench,,
57.7063584,11.9762057,bench,,
57.7064195,11.9761125,bench,,
57.7064438,11.9761214,bench,,
57.7067047,11.9769386,bench,,
57.7214479,11.9539304,waste_basket,,
57.7215765,11.9538063,waste_basket,,
57.720637,11.9534653,bench,,
57.6529646,11.9111264,bench,,
57.6529611,11.9111429,bench,,
57.6529108,11.9112377,bench,,
57.6528758,11.911222,bench,,
57.6528941,11.9112278,bench,,
57.7597116,12.0598474,bench,,
57.7596783,12.0601722,bench,,
57.7596887,12.0601029,bench,,
57.7602725,12.0527933,bench,,
57.7594636,12.05001,bench,,
57.7594434,12.0500464,bench,,
57.7594251,12.050086,bench,,
57.7594153,12.0501354,bench,,
57.7594133,12.0501794,bench,,
57.759283,12.0499905,bench,,
57.7592937,12.050042,bench,,
57.7593139,12.0500871,bench,,
57.7593429,12.050105,bench,,
57.7593716,12.0501007,bench,,
57.6823596,12.0004078,,,lottery
57.7478799,11.9385722,waste_basket,,
57.7487889,11.9333693,waste_basket,,
57.748795,11.9333525,bench,,
57.7478461,11.9385806,bench,,
57.7206405,11.9534335,bench,,
57.7269467,11.9451923,waste_basket,,
57.7323603,11.9426544,bench,,
57.7323804,11.9426422,bench,,
57.7324018,11.9426335,waste_basket,,
57.7418855,11.9400555,bench,,
57.7419058,11.9400498,bench,,
57.7418695,11.9400608,waste_basket,,
57.738292,12.0359721,school,,
57.7058325,11.9650468,school,,
57.695002,11.9144666,school,,
57.7054063,11.9682943,school,,
57.7015915,11.9861358,school,,
57.7057646,11.964401,school,,
57.7046193,11.9723308,school,,
57.7093868,11.9637514,school,,
57.7087155,11.9666596,school,,
57.7046086,11.9617045,school,,
57.6485442,11.9430358,school,,
57.7007604,11.9554047,school,,
57.6992764,11.9487666,school,,
57.702408,11.9930484,school,,
57.7072535,11.9629143,school,,
57.7269477,12.0103577,school,,
57.7545617,11.9264817,bench,,
57.7545485,11.9265044,bench,,
57.7544921,11.9265151,waste_basket,,
57.7545631,11.9264139,grit_bin,,
57.7545249,11.9267386,bicycle_parking,,
57.7545088,11.9258157,waste_basket,,
57.7545457,11.9258589,bench,,
57.7543391,11.925488,bench,,
57.7543543,11.9254792,bench,,
57.7545129,11.9255757,bench,,
57.7545465,11.925616,bench,,
57.754406,11.9254535,waste_basket,,
57.7544854,11.925876,bench,,
57.7545053,11.9258769,bench,,
57.7543505,11.9259326,bench,,
57.7101551,11.9364524,school,,
57.6844954,11.9724717,bench,,
57.6842938,11.9734044,bench,,
57.68428,11.9734376,bench,,
57.7075085,11.9721316,waste_basket,,
57.7073734,11.9719408,waste_basket,,
57.7043541,11.9697593,waste_basket,,
57.70283,11.971848,bench,,
57.7027909,11.9719011,bench,,
57.7027064,11.9720242,bench,,
57.7027379,11.9719789,bench,,
57.6918838,11.9925865,bicycle_rental,,
57.7065804,11.8982455,waste_basket,,
57.7065848,11.8982726,bench,,
57.704404,11.7121822,bench,,
57.7104382,11.7790924,bench,,
57.7090753,11.7685596,waste_basket,,
57.7088201,11.7637301,waste_basket,,
57.7043755,11.7121192,bench,,
57.7044277,11.7124076,bench,,
57.6980159,11.9950534,bicycle_parking,,
57.6984612,11.9948187,bench,,
57.6803107,12.0045064,post_box,,
57.6805146,12.0047741,,,seafood
57.6983918,11.9776285,bench,,
57.6985757,11.9772807,waste_basket,,
57.697837,11.9930448,bench,,
57.6978511,11.9930496,waste_basket,,
57.6979119,11.9940142,bench,,
57.6981284,11.9951186,bicycle_parking,,
57.6980545,11.9950066,bicycle_parking,,
57.6983806,11.9948985,waste_basket,,
57.6983293,11.99495,waste_basket,,
57.6982825,11.9949753,waste_basket,,
57.6980511,11.9951463,bench,,
57.6980292,11.9951506,bench,,
57.6979621,11.9951663,bench,,
57.6979366,11.9951734,bench,,
57.6979504,11.9951699,waste_basket,,
57.6980406,11.9951512,waste_basket,,
57.6983657,11.9949492,bench,,
57.698337,11.9949757,bench,,
57.6983867,11.9949196,bench,,
57.6984142,11.9948624,bench,,
57.6978971,11.9939956,waste_basket,,
57.6976696,11.9929015,waste_basket,,
57.6975477,11.9916554,waste_basket,,
57.697718,11.9917198,waste_basket,,
57.7208192,11.9537345,post_box,,
57.7581119,11.9244041,bench,,
57.726419,11.9458378,bench,,
57.7521212,11.9175107,bench,,
57.7521401,11.9175026,bench,,
57.7521492,11.9173894,bench,,
57.7521585,11.9173882,waste_basket,,
57.7581132,11.924378,waste_basket,,
57.7264592,11.9458423,waste_basket,,
57.747653,11.9392305,bench,,
57.7420937,11.9404577,waste_basket,,
57.7420634,11.9404736,bench,,
57.7322398,11.9423637,waste_basket,,
57.7476618,11.9392256,waste_basket,,
57.704447,11.9662213,waste_basket,,
57.704282,11.9651277,bicycle_parking,,
57.7041569,11.9643426,bicycle_parking,,
57.7041455,11.9642618,bench,,
57.7041388,11.964224,bench,,
57.7066026,11.9682775,waste_basket,,
57.7062987,11.9684552,waste_basket,,
57.7013549,11.9680442,waste_basket,,
57.6775155,11.9096154,bench,,
57.7488324,11.9332083,post_box,,
57.6634553,11.8619121,waste_basket,,
57.6983791,11.9721277,,playground,
57.6845581,11.9383291,bench,,
57.7097681,11.9275863,parking_entrance,,
57.7046202,11.9748217,waste_basket,,
57.7044869,11.9742575,bench,,
57.7044062,11.9746409,bench,,
57.7045958,11.9742931,bench,,
57.7046379,11.9744771,bench,,
57.7044743,11.9744419,bench,,
57.7044056,11.9746542,,picnic_table,
57.7043952,11.9746507,,picnic_table,
57.704406,11.9746624,bench,,
57.7043947,11.9746581,bench,,
57.7043962,11.9746399,bench,,
57.7004846,11.9738707,bench,,
57.700476,11.9738468,bench,,
57.7004058,11.9739437,bench,,
57.7003923,11.973909,bench,,
57.7034106,11.9710067,bench,,
57.7033845,11.9710493,bench,,
57.7033361,11.971118,bench,,
57.7033016,11.971169,bench,,
57.7032499,11.9712429,bench,,
57.7032188,11.9712887,bench,,
57.7031637,11.9713678,bench,,
57.7031242,11.9714229,bench,,
57.6977666,11.9621392,bench,,
57.697767,11.9620829,bench,,
57.6977695,11.9620181,bench,,
57.6977629,11.9622026,bench,,
57.6992161,11.9698397,bench,,
57.705774,11.9573523,waste_basket,,
57.7057289,11.9574526,waste_basket,,
57.7058682,11.9575089,waste_basket,,
57.7058485,11.9576477,waste_basket,,
57.7059914,11.9577278,waste_basket,,
57.7058579,11.9571878,bench,,
57.7059052,11.9571587,bench,,
57.7059085,11.957208,bench,,
57.7060497,11.9569825,bench,,
57.7060891,11.9569683,bench,,
57.7060887,11.9570252,bench,,
57.706205,11.9569148,bench,,
57.7062613,11.9580498,waste_basket,,
57.7107503,11.7165828,bench,,
57.7203521,11.9603454,bench,,
57.7202473,11.9602017,waste_basket,,
57.7203765,11.9602163,waste_basket,,
57.7206518,11.953151,waste_basket,,
57.7206631,11.9522446,waste_basket,,
57.7206512,11.9352922,waste_basket,,
57.7205904,11.9358534,bench,,
57.7205859,11.9358098,bench,,
57.7165104,11.9100602,waste_basket,,
57.6854801,11.9545174,bench,,
57.685503,11.9544979,bench,,
57.6831884,11.9485447,vending_machine,,
57.6528606,11.9115524,bench,,
57.6529106,11.9116409,bench,,
57.6529304,11.9116795,bench,,
57.6528744,11.9115744,bench,,
57.6528817,11.9115888,waste_basket,,
57.6526261,11.9108763,bench,,
57.6528868,11.9108913,bench,,
57.6532911,11.9103014,bicycle_parking,,
57.6528354,11.9112498,bench,,
57.6527823,11.9111743,bench,,
57.6528291,11.9110057,bench,,
57.6528796,11.911087,bench,,
57.652917,11.9111596,bench,,
57.68635,11.9544037,vending_machine,,
57.7568753,12.0669577,bench,,
57.7612462,12.0535251,,picnic_table,
57.6873351,11.963743,vending_machine,,
57.6878382,11.9656573,bicycle_parking,,
57.7015286,11.9495373,bicycle_parking,,
57.6985822,11.9651317,vending_machine,,
57.6992862,11.9646356,waste_basket,,
57.6964681,11.9512998,bench,,
57.6964924,11.9512894,bench,,
57.6975379,11.9512995,waste_basket,,
57.7094193,11.7662483,bench,,
57.7074648,11.7553191,bench,,
57.7097382,11.7373653,bench,,
57.7118672,11.7234405,bench,,
57.7065212,11.7130317,bench,,
57.6966704,11.9710918,bicycle_parking,,
57.7030689,11.9641556,post_box,,
57.7030481,11.9641676,waste_basket,,
57.7034122,11.9639525,vending_machine,,
57.7035356,11.9638871,waste_basket,,
57.7035981,11.9642423,vending_machine,,
57.7036067,11.964239,waste_basket,,
57.6935941,11.9736186,waste_basket,,
57.6966488,11.9710861,post_box,,
57.6987867,11.969814,waste_basket,,
57.700152,11.9692399,waste_basket,,
57.7008518,11.9685725,bench,,
57.7057664,11.9683616,waste_basket,,
57.7059412,11.96828,bicycle_parking,,
57.7059129,11.9682911,vending_machine,,
57.704657,11.966237,bicycle_parking,,
57.7061354,11.9700382,waste_basket,,
57.70612,11.9699549,bicycle_parking,,
57.7061899,11.9708576,waste_basket,,
57.705759,11.9711841,waste_basket,,
57.7055958,11.970484,waste_basket,,
57.7053736,11.9685781,vending_machine,,
57.7052782,11.9684087,bicycle_parking,,
57.7048885,11.9660086,waste_basket,,
57.6921204,11.9741135,grit_bin,,
57.7046972,11.9654504,grit_bin,,
57.7046802,11.9642116,bicycle_parking,,
57.7032919,11.9640266,bench,,
57.6996302,11.9792024,waste_basket,,
57.7011287,12.0222016,waste_basket,,
57.7023766,12.0225877,bicycle_parking,,
57.6974593,11.9968124,waste_basket,,
57.6984112,12.0246313,bbq,,
57.70057,12.021898,grit_bin,,
57.6986892,11.9813723,waste_basket,,
57.6969036,11.9779549,vending_machine,,
57.6958494,11.9767061,vending_machine,,
57.6984056,12.0245726,,picnic_table,
57.6935787,11.9727234,bicycle_repair_station,,
57.6935602,11.9711709,waste_basket,,
57.6934134,11.9707089,waste_basket,,
57.6933072,11.9710845,post_box,,
57.6932161,11.9699099,vending_machine,,
57.6983895,12.0245773,,picnic_table,
57.6282425,11.9052952,bench,,
57.6282525,11.9052295,bench,,
57.6281193,11.9048942,waste_basket,,
57.6476186,11.8494155,recycling,,
57.7116602,11.9934136,bicycle_parking,,
57.7011963,11.9860497,waste_basket,,
57.7034097,11.9853927,bicycle_parking,,
57.7034471,11.985384,bicycle_parking,,
